Type Document,Titre,Référence,Premier Auteur,Type de verre,Li,B,O,Na,Mg,Al,Si,P,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Se,Rb,Sr,Y,Zr,Nb,Mo,Tc,Ru,Rh,Pd,Ag,Cd,In,Sn,Sb,Te,I,Cs,Ba,La,Hf,Ta,W,Re,Os,Ir,Pt,Au,Hg,Tl,Pb,Bi,Po,At,Rn,Ce,Pr,Nd,S_autres_TR,Th,U,Pu,Np,Am,Cm,S_autres_An,Somme,Densité,Homogénéité,B_IV,Irradié,Caractéristiques_si_irradié,Température,Statique_dynamique,Plage_granulométrique_si_poudre,Surface_spécifique_géométrique_si_poudre,Surface_spécifique_BET_si_poudre,Qualité_de_polissage_si_monolithe,Masse_du_verre,Surface_du_verre_S,Volume_de_la_solution_V,Débit_de_la_solution,pH_initial_T_amb,pH_initial_T_essai,Composition_de_la_solution,Durée_de_l_expérience,pH_final_T_amb,pH_final_T_essai,Normalisation_de_la_vitesse_Sgeo_ou_SBET,V0_Si_ou_r0_Si,r2_Si,Ordonnée_à_l_origine_Si,V0_B_ou_r0_B,Ordonnée_à_l_origine_B,V0_Na_ou_r0_Na,r2_Na,Ordonnée_à_l_origine_Na,V0_ΔM_ou_r0_ΔM,Congruence
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test4,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.9,Not available,Not available,Not available,Not available,6.54,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test5,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.6,Not available,Not available,Not available,Not available,4.03,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test6,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.3,Not available,Not available,Not available,Not available,3.84,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test7,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.2,Not available,Not available,Not available,Not available,4.74,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test8,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.6,Not available,Not available,Not available,Not available,5.43,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test9,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.0,Not available,Not available,Not available,Not available,3.26,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test10,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.2,Not available,Not available,Not available,Not available,8.86,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test11,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.3,Not available,Not available,Not available,Not available,6.14,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test12,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,8.8,Not available,Not available,Not available,Not available,5.55,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test13,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.7,Not available,Not available,Not available,Not available,7.62,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test14,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.3,Not available,Not available,Not available,Not available,2.79,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test15,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.6,Not available,Not available,Not available,Not available,7.64,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test16,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.2,Not available,Not available,Not available,Not available,6.07,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test17,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.2,Not available,Not available,Not available,Not available,4.95,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test18,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.2,Not available,Not available,Not available,Not available,1.32,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test19,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.0,Not available,Not available,Not available,Not available,1.8,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test20,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.8,Not available,Not available,Not available,Not available,2.89,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test21,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.2,Not available,Not available,Not available,Not available,5.89,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test22,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.4,Not available,Not available,Not available,Not available,7.03,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test23,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.6,Not available,Not available,Not available,Not available,6.28,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test24,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.4,Not available,Not available,Not available,Not available,4.99,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,AVM_test25,11.96,0,55.33,0,0,0,0,0,0,0,0,0,2.18,0.41,11.92,0,1.79,0,0,0,0,0,0,0,0,0.47,1.7,0,1.21,0,1.21,0,0,0.39,0.1,0,0.06,0.03,0.39,0,2.25,0.99,1.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,2.47,1.48,0.19,1.16,0,0,0,0,0,99.99,Not available,Not available,Not available,Not available,Not available,50,Statique,63-125,Not available,Not available,Not available,Not available,Not available,500,Not available,Not available,Not available,Pure water,8736,Not available,9.2,Not available,Not available,Not available,Not available,4.39,Not available,Not available,Not available,Not available,Not available,Not available
Article de journal,"The effect of composition on the leaching of three nuclear waste glasses: R7T7, AVM and VRZ","Journal of Nuclear Materials 346 (2005) 194–207, doi:10.1016/j.jnucmat.2005.06.023",Pierre Frugier,VRZ_test1,0,0.67,62.32,0,0,4.11,19.62,0,0,10.2,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,100.01,Not available,Not available,Not available,Not available,Not available,90,Static,63-125,Not available,Not available,Not available,Not available,Not available,500,0,Not available,Not available,Pure water,8736,Not available,8.7,Not available,Not available,Not available,Not available,0.49,Not available,Not available,Not available,Not available,Not available,Not available
